rank,start_date,end_date,duration_days,peak_date,peak_k0001,peak_k001,peak_k01,peak_omega,components_json
1480,0613-09-04T12:00:00Z,0613-09-05T12:00:00Z,2,0613-09-04T12:00:00Z,0,0,2,0.9745178818702698,"[{""component_p"":0.0030222097411751747,""best_module_id"":""m060"",""best_module_label"":""Apr 5 Venus\u2013Uranus double node"",""families"":[""f15_1918_spring""],""module_ids"":[""m060""],""bodies"":[""Venus"",""Uranus""]},{""component_p"":0.003508790861815214,""best_module_id"":""m005"",""best_module_label"":""Mercury\u2013Saturn near-diameter"",""families"":[""f02_2026_sep17""],""module_ids"":[""m005""],""bodies"":[""Mercury"",""Saturn""]}]"
1481,0247-01-17T12:00:00Z,0247-01-17T12:00:00Z,1,0247-01-17T12:00:00Z,0,0,2,0.9740943908691406,"[{""component_p"":0.0012759239180013537,""best_module_id"":""m060"",""best_module_label"":""Apr 5 Venus\u2013Uranus double node"",""families"":[""f15_1918_spring""],""module_ids"":[""m060""],""bodies"":[""Venus"",""Uranus""]},{""component_p"":0.008319186046719551,""best_module_id"":""m032"",""best_module_label"":""Jupiter\u2013Saturn 120 channel"",""families"":[""f09_1914_jun28""],""module_ids"":[""m032""],""bodies"":[""Jupiter"",""Saturn""]}]"
1482,0004-11-09T12:00:00Z,0004-11-09T12:00:00Z,1,0004-11-09T12:00:00Z,0,0,2,0.9725605845451355,"[{""component_p"":0.002399115590378642,""best_module_id"":""m031"",""best_module_label"":""Venus\u2013Uranus opposition gate"",""families"":[""f09_1914_jun28""],""module_ids"":[""m031""],""bodies"":[""Venus"",""Uranus""]},{""component_p"":0.00444005336612463,""best_module_id"":""m062"",""best_module_label"":""Apr 17 Mercury\u2013Jupiter\u2013Venus 30/60/90"",""families"":[""f15_1918_spring""],""module_ids"":[""m062""],""bodies"":[""Mercury"",""Jupiter"",""Venus""]}]"
1483,1383-03-23T12:00:00Z,1383-04-04T12:00:00Z,13,1383-03-31T12:00:00Z,0,0,2,0.970337450504303,"[{""component_p"":0.002854609629139304,""best_module_id"":""m043"",""best_module_label"":""Uranus opposite Mercury/Venus gate"",""families"":[""f12_1929_oct24""],""module_ids"":[""m043"",""m044""],""bodies"":[""Uranus"",""Mercury"",""Venus""]},{""component_p"":0.003750729840248823,""best_module_id"":""m068"",""best_module_label"":""Mars\u2013Jupiter\u2013Pluto\u2013Saturn symmetric compression"",""families"":[""f16_2020_mar11""],""module_ids"":[""m068""],""bodies"":[""Mars"",""Jupiter"",""Pluto"",""Saturn""]}]"
1484,1149-07-17T12:00:00Z,1149-07-19T12:00:00Z,3,1149-07-17T12:00:00Z,0,0,2,0.9702582359313965,"[{""component_p"":0.0023099088575690985,""best_module_id"":""m031"",""best_module_label"":""Venus\u2013Uranus opposition gate"",""families"":[""f09_1914_jun28""],""module_ids"":[""m031""],""bodies"":[""Venus"",""Uranus""]},{""component_p"":0.004636037163436413,""best_module_id"":""m035"",""best_module_label"":""Jupiter\u2013Saturn\u2013Pluto midpoint"",""families"":[""f10_1978_dec11""],""module_ids"":[""m035""],""bodies"":[""Jupiter"",""Saturn"",""Pluto""]}]"
1485,1422-04-11T12:00:00Z,1422-04-11T12:00:00Z,1,1422-04-11T12:00:00Z,0,0,2,0.9694384932518005,"[{""component_p"":0.0012488916981965303,""best_module_id"":""m045"",""best_module_label"":""Jupiter\u2013Pluto\u2013Mercury\u2013Mars ladder"",""families"":[""f12_1929_oct24""],""module_ids"":[""m045""],""bodies"":[""Jupiter"",""Pluto"",""Mercury"",""Mars""]},{""component_p"":0.008590861223638058,""best_module_id"":""m005"",""best_module_label"":""Mercury\u2013Saturn near-diameter"",""families"":[""f02_2026_sep17""],""module_ids"":[""m005""],""bodies"":[""Mercury"",""Saturn""]}]"
1486,1264-10-28T12:00:00Z,1264-10-29T12:00:00Z,2,1264-10-28T12:00:00Z,0,0,2,0.9683183431625366,"[{""component_p"":0.0027518868446350098,""best_module_id"":""m008"",""best_module_label"":""Mercury\u2013Venus double node"",""families"":[""f03_2026_feb28""],""module_ids"":[""m008""],""bodies"":[""Mercury"",""Venus""]},{""component_p"":0.003908868879079819,""best_module_id"":""m055"",""best_module_label"":""Neptune\u2013Mars\u2013Jupiter\u2013Saturn 75/90/97.5 rail"",""families"":[""f14_2000_mar10""],""module_ids"":[""m055""],""bodies"":[""Neptune"",""Mars"",""Jupiter"",""Saturn""]}]"
1487,0040-10-13T12:00:00Z,0040-10-22T12:00:00Z,10,0040-10-14T12:00:00Z,0,0,2,0.9682061672210693,"[{""component_p"":0.001585443620570004,""best_module_id"":""m066"",""best_module_label"":""May 28 Venus equidistant Jupiter/Uranus"",""families"":[""f15_1918_spring""],""module_ids"":[""m066""],""bodies"":[""Venus"",""Jupiter"",""Uranus""]},{""component_p"":0.006786455865949392,""best_module_id"":""m045"",""best_module_label"":""Jupiter\u2013Pluto\u2013Mercury\u2013Mars ladder"",""families"":[""f12_1929_oct24""],""module_ids"":[""m045""],""bodies"":[""Jupiter"",""Pluto"",""Mercury"",""Mars""]}]"
1488,1816-11-09T12:00:00Z,1816-11-09T12:00:00Z,1,1816-11-09T12:00:00Z,0,0,2,0.9681068658828735,"[{""component_p"":0.002823522314429283,""best_module_id"":""m050"",""best_module_label"":""Mercury\u2013Jupiter\u2013Venus 20/20/40 planet rail"",""families"":[""f13_1947_nov29""],""module_ids"":[""m050""],""bodies"":[""Mercury"",""Jupiter"",""Venus""]},{""component_p"":0.003811552422121167,""best_module_id"":""m060"",""best_module_label"":""Apr 5 Venus\u2013Uranus double node"",""families"":[""f15_1918_spring""],""module_ids"":[""m060""],""bodies"":[""Venus"",""Uranus""]}]"
1489,0552-04-02T12:00:00Z,0552-04-02T12:00:00Z,1,0552-04-02T12:00:00Z,0,0,2,0.9671832323074341,"[{""component_p"":0.0011704980861395597,""best_module_id"":""m031"",""best_module_label"":""Venus\u2013Uranus opposition gate"",""families"":[""f09_1914_jun28""],""module_ids"":[""m031""],""bodies"":[""Venus"",""Uranus""]},{""component_p"":0.009213955141603947,""best_module_id"":""m035"",""best_module_label"":""Jupiter\u2013Saturn\u2013Pluto midpoint"",""families"":[""f10_1978_dec11""],""module_ids"":[""m035""],""bodies"":[""Jupiter"",""Saturn"",""Pluto""]}]"
1490,0489-07-06T12:00:00Z,0489-07-13T12:00:00Z,8,0489-07-09T12:00:00Z,0,0,2,0.9667266011238098,"[{""component_p"":0.0025031897239387035,""best_module_id"":""m039"",""best_module_label"":""Saturn opposite Mercury/Venus fork"",""families"":[""f11_1913_dec23""],""module_ids"":[""m039""],""bodies"":[""Saturn"",""Mercury"",""Venus""]},{""component_p"":0.004313001409173012,""best_module_id"":""m004"",""best_module_label"":""Venus across Uranus\u2013Neptune\u2013Pluto scaffold"",""families"":[""f02_2026_sep17""],""module_ids"":[""m004""],""bodies"":[""Venus"",""Uranus"",""Neptune"",""Pluto""]}]"
1491,1767-10-28T12:00:00Z,1767-11-03T12:00:00Z,7,1767-11-02T12:00:00Z,0,0,2,0.9660900831222534,"[{""component_p"":0.0014597434783354402,""best_module_id"":""m031"",""best_module_label"":""Venus\u2013Uranus opposition gate"",""families"":[""f09_1914_jun28""],""module_ids"":[""m031""],""bodies"":[""Venus"",""Uranus""]},{""component_p"":0.00740684662014246,""best_module_id"":""m001"",""best_module_label"":""Saturn\u2013Mars\u2013Jupiter\u2013Mercury lattice"",""families"":[""f01_2026_sep01""],""module_ids"":[""m001""],""bodies"":[""Saturn"",""Mars"",""Jupiter"",""Mercury""]}]"
1492,1882-12-06T12:00:00Z,1882-12-12T12:00:00Z,7,1882-12-09T12:00:00Z,0,0,2,0.9645242094993591,"[{""component_p"":0.002278821775689721,""best_module_id"":""m021"",""best_module_label"":""Mercury\u2013Venus\u2013Mars triple node"",""families"":[""f07_2008_sep15""],""module_ids"":[""m021""],""bodies"":[""Mercury"",""Venus"",""Mars""]},{""component_p"":0.004761737305670977,""best_module_id"":""m014"",""best_module_label"":""Pluto-centered six-body directed hinge"",""families"":[""f05_2021_sep11""],""module_ids"":[""m014""],""bodies"":[""Mars"",""Pluto"",""Saturn"",""Jupiter"",""Neptune"",""Uranus""]}]"
1493,0747-07-13T12:00:00Z,0747-07-13T12:00:00Z,1,0747-07-13T12:00:00Z,0,0,2,0.964100182056427,"[{""component_p"":0.0013583723921328783,""best_module_id"":""m031"",""best_module_label"":""Venus\u2013Uranus opposition gate"",""families"":[""f09_1914_jun28""],""module_ids"":[""m031""],""bodies"":[""Venus"",""Uranus""]},{""component_p"":0.00799615029245615,""best_module_id"":""m028"",""best_module_label"":""Venus/Jupiter to Neptune/Mars fork"",""families"":[""f08_1775_apr19""],""module_ids"":[""m028""],""bodies"":[""Venus"",""Jupiter"",""Neptune"",""Mars""]}]"
1494,0046-05-17T12:00:00Z,0046-05-20T12:00:00Z,4,0046-05-19T12:00:00Z,0,0,2,0.9639373421669006,"[{""component_p"":0.0026288898661732674,""best_module_id"":""m062"",""best_module_label"":""Apr 17 Mercury\u2013Jupiter\u2013Venus 30/60/90"",""families"":[""f15_1918_spring""],""module_ids"":[""m062""],""bodies"":[""Mercury"",""Jupiter"",""Venus""]},{""component_p"":0.0041332365944981575,""best_module_id"":""m031"",""best_module_label"":""Venus\u2013Uranus opposition gate"",""families"":[""f09_1914_jun28""],""module_ids"":[""m031""],""bodies"":[""Venus"",""Uranus""]}]"
1495,0474-05-29T12:00:00Z,0474-05-29T12:00:00Z,1,0474-05-29T12:00:00Z,0,0,2,0.9632338285446167,"[{""component_p"":0.0024707510601729155,""best_module_id"":""m014"",""best_module_label"":""Pluto-centered six-body directed hinge"",""families"":[""f04_2023_oct07"",""f05_2021_sep11"",""f07_2008_sep15""],""module_ids"":[""m011"",""m014"",""m015"",""m022""],""bodies"":[""Mars"",""Pluto"",""Saturn"",""Jupiter"",""Neptune"",""Uranus""]},{""component_p"":0.004404911305755377,""best_module_id"":""m008"",""best_module_label"":""Mercury\u2013Venus double node"",""families"":[""f03_2026_feb28""],""module_ids"":[""m008""],""bodies"":[""Mercury"",""Venus""]}]"
1496,0348-06-28T12:00:00Z,0348-06-29T12:00:00Z,2,0348-06-28T12:00:00Z,0,0,2,0.963117778301239,"[{""component_p"":0.002213944448158145,""best_module_id"":""m048"",""best_module_label"":""Pluto\u2013Saturn\u2013Mars midpoint"",""families"":[""f13_1947_nov29""],""module_ids"":[""m048""],""bodies"":[""Pluto"",""Saturn"",""Mars""]},{""component_p"":0.004917173180729151,""best_module_id"":""m060"",""best_module_label"":""Apr 5 Venus\u2013Uranus double node"",""families"":[""f15_1918_spring""],""module_ids"":[""m060""],""bodies"":[""Venus"",""Uranus""]}]"
1497,1767-09-11T12:00:00Z,1767-09-12T12:00:00Z,2,1767-09-11T12:00:00Z,0,0,2,0.9630086421966553,"[{""component_p"":0.0032736100256443024,""best_module_id"":""m037"",""best_module_label"":""Mercury\u2013Neptune\u2013Mars midpoint"",""families"":[""f10_1978_dec11""],""module_ids"":[""m037""],""bodies"":[""Mercury"",""Neptune"",""Mars""]},{""component_p"":0.0033263228833675385,""best_module_id"":""m031"",""best_module_label"":""Venus\u2013Uranus opposition gate"",""families"":[""f09_1914_jun28""],""module_ids"":[""m031""],""bodies"":[""Venus"",""Uranus""]}]"
1498,1405-12-10T12:00:00Z,1405-12-10T12:00:00Z,1,1405-12-10T12:00:00Z,0,0,2,0.9629719853401184,"[{""component_p"":0.0013448563404381275,""best_module_id"":""m060"",""best_module_label"":""Apr 5 Venus\u2013Uranus double node"",""families"":[""f15_1918_spring""],""module_ids"":[""m060""],""bodies"":[""Venus"",""Uranus""]},{""component_p"":0.008097521960735321,""best_module_id"":""m055"",""best_module_label"":""Neptune\u2013Mars\u2013Jupiter\u2013Saturn 75/90/97.5 rail"",""families"":[""f14_2000_mar10""],""module_ids"":[""m055""],""bodies"":[""Neptune"",""Mars"",""Jupiter"",""Saturn""]}]"
1499,0401-08-01T12:00:00Z,0401-08-02T12:00:00Z,2,0401-08-01T12:00:00Z,0,0,2,0.9624859690666199,"[{""component_p"":0.0011110270279459655,""best_module_id"":""m044"",""best_module_label"":""Uranus\u2013Mercury/Venus\u2013Mars routing module"",""families"":[""f11_1913_dec23"",""f12_1929_oct24""],""module_ids"":[""m039"",""m043"",""m044""],""bodies"":[""Uranus"",""Mercury"",""Venus"",""Mars""]},{""component_p"":0.009812720119953156,""best_module_id"":""m063"",""best_module_label"":""May 22 Mercury\u2013Pluto\u2013Neptune triad"",""families"":[""f15_1918_spring""],""module_ids"":[""m063""],""bodies"":[""Mercury"",""Pluto"",""Neptune""]}]"
1500,0847-11-15T12:00:00Z,0847-11-16T12:00:00Z,2,0847-11-15T12:00:00Z,0,0,2,0.9606313109397888,"[{""component_p"":0.0015638178447261453,""best_module_id"":""m008"",""best_module_label"":""Mercury\u2013Venus double node"",""families"":[""f03_2026_feb28""],""module_ids"":[""m008""],""bodies"":[""Mercury"",""Venus""]},{""component_p"":0.0070013622753322124,""best_module_id"":""m014"",""best_module_label"":""Pluto-centered six-body directed hinge"",""families"":[""f05_2021_sep11""],""module_ids"":[""m014""],""bodies"":[""Mars"",""Pluto"",""Saturn"",""Jupiter"",""Neptune"",""Uranus""]}]"
1501,0862-07-23T12:00:00Z,0862-08-01T12:00:00Z,10,0862-07-27T12:00:00Z,0,0,2,0.9601027369499207,"[{""component_p"":0.00204499252140522,""best_module_id"":""m062"",""best_module_label"":""Apr 17 Mercury\u2013Jupiter\u2013Venus 30/60/90"",""families"":[""f15_1918_spring""],""module_ids"":[""m062""],""bodies"":[""Mercury"",""Jupiter"",""Venus""]},{""component_p"":0.005360502749681473,""best_module_id"":""m010"",""best_module_label"":""Venus\u2013Mars\u2013Pluto 60/90/150 triad"",""families"":[""f04_2023_oct07""],""module_ids"":[""m010""],""bodies"":[""Venus"",""Mars"",""Pluto""]}]"
1502,1000-01-14T12:00:00Z,1000-01-14T12:00:00Z,1,1000-01-14T12:00:00Z,0,0,2,0.9598618149757385,"[{""component_p"":0.001234023948200047,""best_module_id"":""m060"",""best_module_label"":""Apr 5 Venus\u2013Uranus double node"",""families"":[""f15_1918_spring""],""module_ids"":[""m060""],""bodies"":[""Venus"",""Uranus""]},{""component_p"":0.008888215757906437,""best_module_id"":""m002"",""best_module_label"":""Uranus\u2013Neptune\u2013Pluto slow scaffold"",""families"":[""f01_2026_sep01""],""module_ids"":[""m002""],""bodies"":[""Uranus"",""Neptune"",""Pluto""]}]"
1503,1906-05-31T12:00:00Z,1906-06-03T12:00:00Z,4,1906-05-31T12:00:00Z,0,0,2,0.9594848155975342,"[{""component_p"":0.001471908064559102,""best_module_id"":""m050"",""best_module_label"":""Mercury\u2013Jupiter\u2013Venus 20/20/40 planet rail"",""families"":[""f13_1947_nov29""],""module_ids"":[""m050""],""bodies"":[""Mercury"",""Jupiter"",""Venus""]},{""component_p"":0.007458208128809929,""best_module_id"":""m031"",""best_module_label"":""Venus\u2013Uranus opposition gate"",""families"":[""f09_1914_jun28""],""module_ids"":[""m031""],""bodies"":[""Venus"",""Uranus""]}]"
1504,1522-12-31T12:00:00Z,1523-01-05T12:00:00Z,6,1523-01-03T12:00:00Z,0,0,2,0.959460437297821,"[{""component_p"":0.0024869703338481486,""best_module_id"":""m014"",""best_module_label"":""Pluto-centered six-body directed hinge"",""families"":[""f04_2023_oct07"",""f05_2021_sep11"",""f06_2025_sep10""],""module_ids"":[""m012"",""m014"",""m015"",""m016"",""m018""],""bodies"":[""Mars"",""Pluto"",""Saturn"",""Jupiter"",""Neptune"",""Uranus""]},{""component_p"":0.0044143726117908955,""best_module_id"":""m050"",""best_module_label"":""Mercury\u2013Jupiter\u2013Venus 20/20/40 planet rail"",""families"":[""f13_1947_nov29""],""module_ids"":[""m050""],""bodies"":[""Mercury"",""Jupiter"",""Venus""]}]"
1505,0636-05-26T12:00:00Z,0636-05-28T12:00:00Z,3,0636-05-28T12:00:00Z,0,0,2,0.9588943719863892,"[{""component_p"":0.0028667740989476442,""best_module_id"":""m031"",""best_module_label"":""Venus\u2013Uranus opposition gate"",""families"":[""f09_1914_jun28""],""module_ids"":[""m031""],""bodies"":[""Venus"",""Uranus""]},{""component_p"":0.0038345300126820803,""best_module_id"":""m001"",""best_module_label"":""Saturn\u2013Mars\u2013Jupiter\u2013Mercury lattice"",""families"":[""f01_2026_sep01""],""module_ids"":[""m001""],""bodies"":[""Saturn"",""Mars"",""Jupiter"",""Mercury""]}]"
1506,2015-05-02T12:00:00Z,2015-05-02T12:00:00Z,1,2015-05-02T12:00:00Z,0,0,2,0.9586024284362793,"[{""component_p"":0.002059860387817025,""best_module_id"":""m005"",""best_module_label"":""Mercury\u2013Saturn near-diameter"",""families"":[""f02_2026_sep17"",""f08_1775_apr19""],""module_ids"":[""m005"",""m027""],""bodies"":[""Mercury"",""Saturn""]},{""component_p"":0.005340228322893381,""best_module_id"":""m066"",""best_module_label"":""May 28 Venus equidistant Jupiter/Uranus"",""families"":[""f15_1918_spring""],""module_ids"":[""m066""],""bodies"":[""Venus"",""Jupiter"",""Uranus""]}]"
1507,1372-07-01T12:00:00Z,1372-07-01T12:00:00Z,1,1372-07-01T12:00:00Z,0,0,2,0.9578889012336731,"[{""component_p"":0.0011407624697312713,""best_module_id"":""m005"",""best_module_label"":""Mercury\u2013Saturn near-diameter"",""families"":[""f02_2026_sep17""],""module_ids"":[""m005""],""bodies"":[""Mercury"",""Saturn""]},{""component_p"":0.009658636525273323,""best_module_id"":""m059"",""best_module_label"":""Apr 5 Pluto\u2013Mercury\u2013Neptune 30/60/90"",""families"":[""f15_1918_spring""],""module_ids"":[""m059"",""m063""],""bodies"":[""Pluto"",""Mercury"",""Neptune""]}]"
1508,0602-04-29T12:00:00Z,0602-05-11T12:00:00Z,13,0602-05-09T12:00:00Z,0,0,2,0.9566090106964111,"[{""component_p"":0.0014529854524880648,""best_module_id"":""m017"",""best_module_label"":""Jupiter\u2013Venus\u2013Mercury\u2013Mars 0/30/60/90 ladder"",""families"":[""f06_2025_sep10""],""module_ids"":[""m017""],""bodies"":[""Jupiter"",""Venus"",""Mercury"",""Mars""]},{""component_p"":0.0076055340468883514,""best_module_id"":""m070"",""best_module_label"":""Neptune\u2013Uranus/Venus double-node bridge"",""families"":[""f16_2020_mar11""],""module_ids"":[""m070""],""bodies"":[""Neptune"",""Uranus"",""Venus""]}]"
1509,1324-06-18T12:00:00Z,1324-06-21T12:00:00Z,4,1324-06-19T12:00:00Z,0,0,2,0.9562045335769653,"[{""component_p"":0.0023977637756615877,""best_module_id"":""m064"",""best_module_label"":""May 22 Venus\u2013Jupiter\u2013Mars triad"",""families"":[""f15_1918_spring""],""module_ids"":[""m064""],""bodies"":[""Venus"",""Jupiter"",""Mars""]},{""component_p"":0.004613060038536787,""best_module_id"":""m031"",""best_module_label"":""Venus\u2013Uranus opposition gate"",""families"":[""f09_1914_jun28""],""module_ids"":[""m031""],""bodies"":[""Venus"",""Uranus""]}]"
1510,1992-11-23T12:00:00Z,1992-11-24T12:00:00Z,2,1992-11-23T12:00:00Z,0,0,2,0.9559955596923828,"[{""component_p"":0.0028951580170542,""best_module_id"":""m016"",""best_module_label"":""Mars\u2013Pluto\u2013Neptune 120+60 partition"",""families"":[""f05_2021_sep11""],""module_ids"":[""m016""],""bodies"":[""Mars"",""Pluto"",""Neptune""]},{""component_p"":0.00382236554287374,""best_module_id"":""m060"",""best_module_label"":""Apr 5 Venus\u2013Uranus double node"",""families"":[""f15_1918_spring""],""module_ids"":[""m060""],""bodies"":[""Venus"",""Uranus""]}]"
1511,1566-07-20T12:00:00Z,1566-07-23T12:00:00Z,4,1566-07-20T12:00:00Z,0,0,2,0.9559835195541382,"[{""component_p"":0.0014097337843850255,""best_module_id"":""m031"",""best_module_label"":""Venus\u2013Uranus opposition gate"",""families"":[""f09_1914_jun28""],""module_ids"":[""m031""],""bodies"":[""Venus"",""Uranus""]},{""component_p"":0.00785017665475607,""best_module_id"":""m055"",""best_module_label"":""Neptune\u2013Mars\u2013Jupiter\u2013Saturn 75/90/97.5 rail"",""families"":[""f14_2000_mar10""],""module_ids"":[""m055""],""bodies"":[""Neptune"",""Mars"",""Jupiter"",""Saturn""]}]"
1512,1553-12-08T12:00:00Z,1553-12-14T12:00:00Z,7,1553-12-14T12:00:00Z,0,0,2,0.953953742980957,"[{""component_p"":0.001274572336114943,""best_module_id"":""m026"",""best_module_label"":""Pluto\u2013Mercury\u2013Uranus 60+60=120"",""families"":[""f08_1775_apr19""],""module_ids"":[""m026""],""bodies"":[""Pluto"",""Mercury"",""Uranus""]},{""component_p"":0.008723319508135319,""best_module_id"":""m017"",""best_module_label"":""Jupiter\u2013Venus\u2013Mercury\u2013Mars 0/30/60/90 ladder"",""families"":[""f06_2025_sep10""],""module_ids"":[""m017""],""bodies"":[""Jupiter"",""Venus"",""Mercury"",""Mars""]}]"
